System,Model,FDC,FBD,Ske,Kur,PLO,CL,MIE,NBC,MAPE,RD,OR_0,OR_1,OR_2,OR_3,Ac_0,Ac_1,Ac_2,Ac_3,SH,perf
Apache,DeepPerf,0.1013348181603755,1.0,2.442515142031532e-05,7.643210672689249e-05,0.0265625,-3.039927791018634,0.840486991063942,0.1407963472688909,41.186298328189466,123.41953125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,170.72986
Apache,DT,0.247215892046207,1.5,0.0019509776041828,0.0024930742051791,0.10078125,-3.0129770706978034,0.8674396802236788,0.0860757959479714,0.9712587838657604,135.646875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,170.75307999999998
Apache,DT,0.247215892046207,1.5,0.0019509776041828,0.0024930742051791,0.10078125,-3.0129770706978034,0.8674396802236788,0.0860757959479714,0.9712587838657604,135.646875,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,170.6429666666667
Apache,DT,0.247215892046207,1.5,0.0019509776041828,0.0024930742051791,0.10078125,-3.0129770706978034,0.8674396802236788,0.0860757959479714,0.9712587838657604,135.646875,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,170.2274666666667
Apache,DT,0.247215892046207,1.5,0.0019509776041828,0.0024930742051791,0.10078125,-3.0129770706978034,0.8674396802236788,0.0860757959479714,0.9712587838657604,135.646875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,170.30012
Apache,DT,0.247215892046207,1.5,0.0019509776041828,0.0024930742051791,0.10078125,-3.0129770706978034,0.8674396802236788,0.0860757959479714,0.9712587838657604,135.646875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,170.73739333333333
Apache,DT,0.247215892046207,1.5,0.0019509776041828,0.0024930742051791,0.10078125,-3.0129770706978034,0.8674396802236788,0.0860757959479714,0.9712587838657604,135.646875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,170.76722666666666
Apache,DT,0.247215892046207,1.5,0.0019509776041828,0.0024930742051791,0.10078125,-3.0129770706978034,0.8674396802236788,0.0860757959479714,0.9712587838657604,135.646875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,170.7520733333333
Apache,DT,0.247215892046207,1.5,0.0019509776041828,0.0024930742051791,0.10078125,-3.0129770706978034,0.8674396802236788,0.0860757959479714,0.9712587838657604,135.646875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,170.73739333333333
Apache,GP,0.3130629785948682,4.0,0.0206202813827121,0.0222187107602667,0.06171875,-2.844943500223668,0.8404585000501356,0.1323008051779973,2.090144249799033,138.69296875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,170.64588666666666
Apache,GP,0.3130629785948682,4.0,0.0206202813827121,0.0222187107602667,0.06171875,-2.844943500223668,0.8404585000501356,0.1323008051779973,2.090144249799033,138.69296875,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,170.59470666666667
Apache,GP,0.3130629785948682,4.0,0.0206202813827121,0.0222187107602667,0.06171875,-2.844943500223668,0.8404585000501356,0.1323008051779973,2.090144249799033,138.69296875,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,169.80904000000004
Apache,GP,0.3130629785948682,4.0,0.0206202813827121,0.0222187107602667,0.06171875,-2.844943500223668,0.8404585000501356,0.1323008051779973,2.090144249799033,138.69296875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,169.92747333333332
Apache,GP,0.3130629785948682,4.0,0.0206202813827121,0.0222187107602667,0.06171875,-2.844943500223668,0.8404585000501356,0.1323008051779973,2.090144249799033,138.69296875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,170.76879999999997
Apache,GP,0.3130629785948682,4.0,0.0206202813827121,0.0222187107602667,0.06171875,-2.844943500223668,0.8404585000501356,0.1323008051779973,2.090144249799033,138.69296875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,170.58795999999995
Apache,GP,0.3130629785948682,4.0,0.0206202813827121,0.0222187107602667,0.06171875,-2.844943500223668,0.8404585000501356,0.1323008051779973,2.090144249799033,138.69296875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,169.57018666666667
Apache,GP,0.3130629785948682,4.0,0.0206202813827121,0.0222187107602667,0.06171875,-2.844943500223668,0.8404585000501356,0.1323008051779973,2.090144249799033,138.69296875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,170.76879999999997
Apache,HINNPerf,0.162214760287507,1.0,1.0209644988767865e-05,1.9130738853068152e-06,0.015625,-2.997584656582416,0.8510451698992914,0.1492348901463046,0.8208047488967529,121.571875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,170.71887999999998
Apache,HINNPerf,0.162214760287507,1.0,1.0209644988767865e-05,1.9130738853068152e-06,0.015625,-2.997584656582416,0.8510451698992914,0.1492348901463046,0.8208047488967529,121.571875,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,170.54926000000003
Apache,HINNPerf,0.162214760287507,1.0,1.0209644988767865e-05,1.9130738853068152e-06,0.015625,-2.997584656582416,0.8510451698992914,0.1492348901463046,0.8208047488967529,121.571875,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,170.1511466666667
Apache,HINNPerf,0.162214760287507,1.0,1.0209644988767865e-05,1.9130738853068152e-06,0.015625,-2.997584656582416,0.8510451698992914,0.1492348901463046,0.8208047488967529,121.571875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,170.4339333333334
Apache,HINNPerf,0.162214760287507,1.0,1.0209644988767865e-05,1.9130738853068152e-06,0.015625,-2.997584656582416,0.8510451698992914,0.1492348901463046,0.8208047488967529,121.571875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,170.69372666666666
Apache,HINNPerf,0.162214760287507,1.0,1.0209644988767865e-05,1.9130738853068152e-06,0.015625,-2.997584656582416,0.8510451698992914,0.1492348901463046,0.8208047488967529,121.571875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,170.60893333333337
Apache,HINNPerf,0.162214760287507,1.0,1.0209644988767865e-05,1.9130738853068152e-06,0.015625,-2.997584656582416,0.8510451698992914,0.1492348901463046,0.8208047488967529,121.571875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,170.41416666666666
Apache,HINNPerf,0.162214760287507,1.0,1.0209644988767865e-05,1.9130738853068152e-06,0.015625,-2.997584656582416,0.8510451698992914,0.1492348901463046,0.8208047488967529,121.571875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,170.69262666666663
Apache,LR,0.2338210450612845,1.0,5.313450771926576e-05,3.964862504390876e-05,0.0140625,-2.962364011763337,0.8695714187595145,0.1491897151014037,0.8130866998336392,122.06640625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,170.68149333333338
Apache,LR,0.2338210450612845,1.0,5.313450771926576e-05,3.964862504390876e-05,0.0140625,-2.962364011763337,0.8695714187595145,0.1491897151014037,0.8130866998336392,122.06640625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,170.55853999999994
Apache,LR,0.2338210450612845,1.0,5.313450771926576e-05,3.964862504390876e-05,0.0140625,-2.962364011763337,0.8695714187595145,0.1491897151014037,0.8130866998336392,122.06640625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,170.4876
Apache,LR,0.2338210450612845,1.0,5.313450771926576e-05,3.964862504390876e-05,0.0140625,-2.962364011763337,0.8695714187595145,0.1491897151014037,0.8130866998336392,122.06640625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,170.21756
Apache,LR,0.2338210450612845,1.0,5.313450771926576e-05,3.964862504390876e-05,0.0140625,-2.962364011763337,0.8695714187595145,0.1491897151014037,0.8130866998336392,122.06640625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,170.64206
Apache,LR,0.2338210450612845,1.0,5.313450771926576e-05,3.964862504390876e-05,0.0140625,-2.962364011763337,0.8695714187595145,0.1491897151014037,0.8130866998336392,122.06640625,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,170.66491999999997
Apache,LR,0.2338210450612845,1.0,5.313450771926576e-05,3.964862504390876e-05,0.0140625,-2.962364011763337,0.8695714187595145,0.1491897151014037,0.8130866998336392,122.06640625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,170.24306000000007
Apache,LR,0.2338210450612845,1.0,5.313450771926576e-05,3.964862504390876e-05,0.0140625,-2.962364011763337,0.8695714187595145,0.1491897151014037,0.8130866998336392,122.06640625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,170.64206
Apache,RF,0.2777960369926416,2.0,0.000683293897072,0.000892886803146,0.05,-2.893529373043516,0.8540439495844101,0.1326811565251961,0.8256108298026534,130.90234375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,170.76987333333332
Apache,RF,0.2777960369926416,2.0,0.000683293897072,0.000892886803146,0.05,-2.893529373043516,0.8540439495844101,0.1326811565251961,0.8256108298026534,130.90234375,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,170.63254
Apache,RF,0.2777960369926416,2.0,0.000683293897072,0.000892886803146,0.05,-2.893529373043516,0.8540439495844101,0.1326811565251961,0.8256108298026534,130.90234375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,170.22735999999998
Apache,RF,0.2777960369926416,2.0,0.000683293897072,0.000892886803146,0.05,-2.893529373043516,0.8540439495844101,0.1326811565251961,0.8256108298026534,130.90234375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,170.1212933333333
Apache,RF,0.2777960369926416,2.0,0.000683293897072,0.000892886803146,0.05,-2.893529373043516,0.8540439495844101,0.1326811565251961,0.8256108298026534,130.90234375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,170.73306666666664
Apache,RF,0.2777960369926416,2.0,0.000683293897072,0.000892886803146,0.05,-2.893529373043516,0.8540439495844101,0.1326811565251961,0.8256108298026534,130.90234375,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,170.74274666666662
Apache,RF,0.2777960369926416,2.0,0.000683293897072,0.000892886803146,0.05,-2.893529373043516,0.8540439495844101,0.1326811565251961,0.8256108298026534,130.90234375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,170.82402666666667
Apache,RF,0.2777960369926416,2.0,0.000683293897072,0.000892886803146,0.05,-2.893529373043516,0.8540439495844101,0.1326811565251961,0.8256108298026534,130.90234375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,170.73306666666664
Apache,SPLConqueror,0.222414177088775,1.0,0.0001323489808269,0.0001340550747629,0.0125,-2.9324218343414143,0.8603253580022987,0.1492449538556136,0.8900254421428506,122.7796875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,170.7607266666666
Apache,SPLConqueror,0.222414177088775,1.0,0.0001323489808269,0.0001340550747629,0.0125,-2.9324218343414143,0.8603253580022987,0.1492449538556136,0.8900254421428506,122.7796875,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,170.62648
Apache,SPLConqueror,0.222414177088775,1.0,0.0001323489808269,0.0001340550747629,0.0125,-2.9324218343414143,0.8603253580022987,0.1492449538556136,0.8900254421428506,122.7796875,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,170.38153333333335
Apache,SPLConqueror,0.222414177088775,1.0,0.0001323489808269,0.0001340550747629,0.0125,-2.9324218343414143,0.8603253580022987,0.1492449538556136,0.8900254421428506,122.7796875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,170.2445933333333
Apache,SPLConqueror,0.222414177088775,1.0,0.0001323489808269,0.0001340550747629,0.0125,-2.9324218343414143,0.8603253580022987,0.1492449538556136,0.8900254421428506,122.7796875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,170.60302
Apache,SPLConqueror,0.222414177088775,1.0,0.0001323489808269,0.0001340550747629,0.0125,-2.9324218343414143,0.8603253580022987,0.1492449538556136,0.8900254421428506,122.7796875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,170.5517133333333
Apache,SPLConqueror,0.222414177088775,1.0,0.0001323489808269,0.0001340550747629,0.0125,-2.9324218343414143,0.8603253580022987,0.1492449538556136,0.8900254421428506,122.7796875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,170.3104666666667
Apache,SPLConqueror,0.222414177088775,1.0,0.0001323489808269,0.0001340550747629,0.0125,-2.9324218343414143,0.8603253580022987,0.1492449538556136,0.8900254421428506,122.7796875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,170.60302
Apache,SVR,0.1510391024390311,4.0,0.0012670957278035,0.1521593392278104,0.01875,-2.9454581005504235,0.8197852474120237,0.1486801967173148,64.02933871899114,135.528125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,170.63777333333329
Apache,SVR,0.1510391024390311,4.0,0.0012670957278035,0.1521593392278104,0.01875,-2.9454581005504235,0.8197852474120237,0.1486801967173148,64.02933871899114,135.528125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,170.43272000000005
Apache,SVR,0.1510391024390311,4.0,0.0012670957278035,0.1521593392278104,0.01875,-2.9454581005504235,0.8197852474120237,0.1486801967173148,64.02933871899114,135.528125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,170.06528666666665
Apache,SVR,0.1510391024390311,4.0,0.0012670957278035,0.1521593392278104,0.01875,-2.9454581005504235,0.8197852474120237,0.1486801967173148,64.02933871899114,135.528125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,169.9218
Apache,SVR,0.1510391024390311,4.0,0.0012670957278035,0.1521593392278104,0.01875,-2.9454581005504235,0.8197852474120237,0.1486801967173148,64.02933871899114,135.528125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,170.55840666666668
Apache,SVR,0.1510391024390311,4.0,0.0012670957278035,0.1521593392278104,0.01875,-2.9454581005504235,0.8197852474120237,0.1486801967173148,64.02933871899114,135.528125,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,170.5688133333333
Apache,SVR,0.1510391024390311,4.0,0.0012670957278035,0.1521593392278104,0.01875,-2.9454581005504235,0.8197852474120237,0.1486801967173148,64.02933871899114,135.528125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,170.33237333333332
Apache,SVR,0.1510391024390311,4.0,0.0012670957278035,0.1521593392278104,0.01875,-2.9454581005504235,0.8197852474120237,0.1486801967173148,64.02933871899114,135.528125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,170.55840666666668
dconvert,DaL,0.3493681384382863,5.0,0.0088006908976814,0.0117199188314645,0.0111494565860819,-1.949442443965201,0.7836541607820595,0.9513040909354727,2.6039139770842983,59.49138564598152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.7909999999999997
dconvert,DaL,0.3493681384382863,5.0,0.0088006908976814,0.0117199188314645,0.0111494565860819,-1.949442443965201,0.7836541607820595,0.9513040909354727,2.6039139770842983,59.49138564598152,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.7943333333333331
dconvert,DaL,0.3493681384382863,5.0,0.0088006908976814,0.0117199188314645,0.0111494565860819,-1.949442443965201,0.7836541607820595,0.9513040909354727,2.6039139770842983,59.49138564598152,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.761333333333333
dconvert,DaL,0.3493681384382863,5.0,0.0088006908976814,0.0117199188314645,0.0111494565860819,-1.949442443965201,0.7836541607820595,0.9513040909354727,2.6039139770842983,59.49138564598152,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.82
dconvert,DaL,0.3493681384382863,5.0,0.0088006908976814,0.0117199188314645,0.0111494565860819,-1.949442443965201,0.7836541607820595,0.9513040909354727,2.6039139770842983,59.49138564598152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.7913333333333332
dconvert,DaL,0.3493681384382863,5.0,0.0088006908976814,0.0117199188314645,0.0111494565860819,-1.949442443965201,0.7836541607820595,0.9513040909354727,2.6039139770842983,59.49138564598152,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.8106666666666664
dconvert,DaL,0.3493681384382863,5.0,0.0088006908976814,0.0117199188314645,0.0111494565860819,-1.949442443965201,0.7836541607820595,0.9513040909354727,2.6039139770842983,59.49138564598152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.8240000000000005
dconvert,DaL,0.3493681384382863,5.0,0.0088006908976814,0.0117199188314645,0.0111494565860819,-1.949442443965201,0.7836541607820595,0.9513040909354727,2.6039139770842983,59.49138564598152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.8026666666666664
dconvert,DECART,0.0043581042471659,1.5,0.01870665279842,0.0530952036258249,0.1204442778754339,-2.533897972911681,0.7988546516571027,0.5418140141300298,2.996594250077533,65.21708636739935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.802
dconvert,DECART,0.0043581042471659,1.5,0.01870665279842,0.0530952036258249,0.1204442778754339,-2.533897972911681,0.7988546516571027,0.5418140141300298,2.996594250077533,65.21708636739935,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.8113333333333328
dconvert,DECART,0.0043581042471659,1.5,0.01870665279842,0.0530952036258249,0.1204442778754339,-2.533897972911681,0.7988546516571027,0.5418140141300298,2.996594250077533,65.21708636739935,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.7719999999999996
dconvert,DECART,0.0043581042471659,1.5,0.01870665279842,0.0530952036258249,0.1204442778754339,-2.533897972911681,0.7988546516571027,0.5418140141300298,2.996594250077533,65.21708636739935,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.8093333333333328
dconvert,DECART,0.0043581042471659,1.5,0.01870665279842,0.0530952036258249,0.1204442778754339,-2.533897972911681,0.7988546516571027,0.5418140141300298,2.996594250077533,65.21708636739935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.8073333333333328
dconvert,DECART,0.0043581042471659,1.5,0.01870665279842,0.0530952036258249,0.1204442778754339,-2.533897972911681,0.7988546516571027,0.5418140141300298,2.996594250077533,65.21708636739935,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.8236666666666663
dconvert,DECART,0.0043581042471659,1.5,0.01870665279842,0.0530952036258249,0.1204442778754339,-2.533897972911681,0.7988546516571027,0.5418140141300298,2.996594250077533,65.21708636739935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.7913333333333332
dconvert,DECART,0.0043581042471659,1.5,0.01870665279842,0.0530952036258249,0.1204442778754339,-2.533897972911681,0.7988546516571027,0.5418140141300298,2.996594250077533,65.21708636739935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.8116666666666663
dconvert,DeepPerf,0.2722685235666099,2.0,0.0075773779591112,0.0109251996355625,0.0581538579360948,-2.238390066793705,0.7888572097731796,0.8858161128619587,1165.7568274396422,59.819042208421024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.813
dconvert,DeepPerf,0.2722685235666099,2.0,0.0075773779591112,0.0109251996355625,0.0581538579360948,-2.238390066793705,0.7888572097731796,0.8858161128619587,1165.7568274396422,59.819042208421024,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.8060000000000005
dconvert,DeepPerf,0.2722685235666099,2.0,0.0075773779591112,0.0109251996355625,0.0581538579360948,-2.238390066793705,0.7888572097731796,0.8858161128619587,1165.7568274396422,59.819042208421024,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.772333333333333
dconvert,DeepPerf,0.2722685235666099,2.0,0.0075773779591112,0.0109251996355625,0.0581538579360948,-2.238390066793705,0.7888572097731796,0.8858161128619587,1165.7568274396422,59.819042208421024,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.815
dconvert,DeepPerf,0.2722685235666099,2.0,0.0075773779591112,0.0109251996355625,0.0581538579360948,-2.238390066793705,0.7888572097731796,0.8858161128619587,1165.7568274396422,59.819042208421024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.7973333333333334
dconvert,DeepPerf,0.2722685235666099,2.0,0.0075773779591112,0.0109251996355625,0.0581538579360948,-2.238390066793705,0.7888572097731796,0.8858161128619587,1165.7568274396422,59.819042208421024,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.8133333333333328
dconvert,DeepPerf,0.2722685235666099,2.0,0.0075773779591112,0.0109251996355625,0.0581538579360948,-2.238390066793705,0.7888572097731796,0.8858161128619587,1165.7568274396422,59.819042208421024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.805
dconvert,DeepPerf,0.2722685235666099,2.0,0.0075773779591112,0.0109251996355625,0.0581538579360948,-2.238390066793705,0.7888572097731796,0.8858161128619587,1165.7568274396422,59.819042208421024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.806
dconvert,DT,0.0188503309259633,2.0,0.0181112733390305,0.0555816524365226,0.0885773571820082,-2.141368063399523,0.8549491756264458,0.7863772232303128,3.46359088193642,70.17209457601822,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.804333333333333
dconvert,DT,0.0188503309259633,2.0,0.0181112733390305,0.0555816524365226,0.0885773571820082,-2.141368063399523,0.8549491756264458,0.7863772232303128,3.46359088193642,70.17209457601822,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.808333333333333
dconvert,DT,0.0188503309259633,2.0,0.0181112733390305,0.0555816524365226,0.0885773571820082,-2.141368063399523,0.8549491756264458,0.7863772232303128,3.46359088193642,70.17209457601822,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.773
dconvert,DT,0.0188503309259633,2.0,0.0181112733390305,0.0555816524365226,0.0885773571820082,-2.141368063399523,0.8549491756264458,0.7863772232303128,3.46359088193642,70.17209457601822,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.8053333333333328
dconvert,DT,0.0188503309259633,2.0,0.0181112733390305,0.0555816524365226,0.0885773571820082,-2.141368063399523,0.8549491756264458,0.7863772232303128,3.46359088193642,70.17209457601822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.8093333333333328
dconvert,DT,0.0188503309259633,2.0,0.0181112733390305,0.0555816524365226,0.0885773571820082,-2.141368063399523,0.8549491756264458,0.7863772232303128,3.46359088193642,70.17209457601822,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.8096666666666663
dconvert,DT,0.0188503309259633,2.0,0.0181112733390305,0.0555816524365226,0.0885773571820082,-2.141368063399523,0.8549491756264458,0.7863772232303128,3.46359088193642,70.17209457601822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.7913333333333332
dconvert,DT,0.0188503309259633,2.0,0.0181112733390305,0.0555816524365226,0.0885773571820082,-2.141368063399523,0.8549491756264458,0.7863772232303128,3.46359088193642,70.17209457601822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.8116666666666663
dconvert,GP,0.1412741419854329,4.0,0.1499033785998571,0.3293848573236024,0.0344372045031723,-1.6724951417790472,0.7991874703878805,0.9380684522091218,5.5160109737419685,89.50110856555759,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.7899999999999998
dconvert,GP,0.1412741419854329,4.0,0.1499033785998571,0.3293848573236024,0.0344372045031723,-1.6724951417790472,0.7991874703878805,0.9380684522091218,5.5160109737419685,89.50110856555759,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.7916666666666667
dconvert,GP,0.1412741419854329,4.0,0.1499033785998571,0.3293848573236024,0.0344372045031723,-1.6724951417790472,0.7991874703878805,0.9380684522091218,5.5160109737419685,89.50110856555759,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.79
